_id,LicenseType,Breed,Color,DogName,OwnerZip,ExpYear,ValidDate
19889038,Dog Lifetime Spayed Female,TAG,TAN,LADY,15205,2099,2016-05-16T12:09:51
19889039,Dog Lifetime Spayed Female,DACHSHUND,RED,LUNA,15065,2099,2016-05-16T13:45:47
19889040,Dog Lifetime Duplicate,LABRADOODLE,BLACK,CHARLIE,15146,2099,2016-05-16T12:26:32
19889041,Dog Senior Lifetime Spayed Female,BEAGLE MIX,TAN,MUNCHKIN,15116,2099,2016-05-16T13:57:59
19889042,Dog Lifetime Spayed Female,LAB MIX,BLACK/BROWN,STITCH,15202,2099,2016-05-16T12:28:12
19889043,Dog Lifetime Spayed Female,MIXED,BROWN,NUTMEG,15236,2099,2016-05-16T13:58:00
19889044,Dog Lifetime Duplicate,GOLDEN RETRIEVER,BLONDE,SUNNY,15044,2099,2016-05-16T12:56:12
19889045,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,CHOCOLATE,FAITH,15132,2099,2016-05-16T13:58:00
19889046,Dog Out of County Transfer - Lifetime,BOSTON TERRIER,WHITE/BRINDLE,LAILA,15227,2099,2016-05-16T13:51:47
19889047,Dog Lifetime Neutered Male,MIXED,WHITE/BRINDLE,FINNIGAN,15071,2099,2016-05-16T14:30:06
19889048,Dog Lifetime Spayed Female,MIXED,WHITE/BLACK/BROWN,PORTIA,15241,2099,2016-05-16T14:36:43
19889049,Dog Lifetime Neutered Male,TAG,BLACK WITH WHITE,BENTLEY,15241,2099,2016-05-16T14:38:30
19889050,Dog Lifetime Duplicate,BEAGLE,WHITE/BLACK/BROWN,BELLA,15131,2099,2016-05-16T14:47:41
19889051,Dog Lifetime Spayed Female,TAG,BROWN,RUTHIE,15126,2099,2016-05-16T14:51:45
19889052,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,SKYLAR,15237,2099,2016-05-16T15:05:12
19889053,Dog Lifetime Male,CANE CORSO,BRINDLE,CAINE,15236,2099,2016-05-16T15:17:12
19889054,Dog Lifetime Spayed Female,MIXED,BLACK,BONNIE,15236,2099,2016-05-16T15:59:59
19889055,Dog Lifetime Neutered Male,MIXED,BLACK WITH WHITE,MILO,15218,2099,2016-05-17T16:17:20
19889056,Dog Lifetime Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,SCOUT,15220,2099,2016-05-17T14:40:58
19889057,Dog Lifetime Neutered Male,ENG BULLDOG,SPOTTED,THOR,15143,2099,2016-05-17T14:48:15
19889058,Dog Senior Lifetime Spayed Female,MIXED,BLACK/GREY,DAWN,15122,2099,2016-05-17T16:17:21
19889059,Dog Senior Lifetime Spayed Female,MIXED,WHITE/BLACK,DIXIE,15122,2099,2016-05-17T16:17:21
19889060,Dog Lifetime Duplicate,MIXED,WHITE/BLACK,CODY,15243,2099,2016-05-18T15:38:48
19889061,Dog Lifetime Spayed Female,LAB MIX,BLACK,ELLIE,15214,2099,2016-05-18T13:10:07
19889062,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,STORM,15044,2099,2016-05-18T14:15:24
19889063,Dog Lifetime Neutered Male,AM STAFF TERRIER,BRINDLE,BUDDY,15235,2099,2016-05-18T14:22:44
19889064,Dog Lifetime Duplicate,LABRADOR RETRIEVER,BLACK,JESTER,15146,2099,2016-05-18T14:30:06
19889065,Dog Lifetime Neutered Male,DACHSHUND,BLACK,FRITZ,15102,2099,2016-05-18T15:20:54
19889066,Dog Lifetime Spayed Female,GER SHEPHERD,SABLE,HAZEL,15034,2099,2016-05-18T15:24:32
19889067,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,ATLAS,15015,2099,2016-05-18T15:26:24
19889068,Dog Senior Lifetime Spayed Female,BEAGLE,TRI-COLOR,ROGUE,15137,2099,2016-05-18T15:28:30
19889069,Dog Lifetime Spayed Female,AIREDALE TERRIER,BLACK/TAN,ASTA,15147,2099,2016-05-18T15:31:11
19889070,Dog Lifetime Spayed Female,JACK RUSSEL TERRIER,WHITE/BROWN,PETEY LUCAS,15236,2099,2016-05-18T15:34:55
19889071,Dog Senior Lifetime Neutered Male,ALAS MALAMUTE,WHITE/BLACK,TUCKER,15227,2099,2016-05-18T16:09:16
19889072,Dog Lifetime Neutered Male,DACHSHUND,BLACK,JACK,15144,2099,2016-05-18T16:09:16
19889073,Dog Lifetime Neutered Male,LAB MIX,YELLOW,SCOTT,15146,2099,2016-05-18T16:09:16
19889074,Dog Lifetime Spayed Female,CHINESE SHAR-PEI,BROWN,CARLIE,15229,2099,2016-05-18T16:09:17
19889075,Dog Lifetime Duplicate,LAB MIX,BROWN/TAN,BUBS,15209,2099,2016-05-19T15:18:20
19889076,Dog Lifetime Spayed Female,BEAGLE MIX,WHITE/BLACK/BROWN,LILY,15049,2099,2016-05-19T14:58:03
19889077,Dog Lifetime Neutered Male,POODLE MIX,WHITE,DUKE,15102,2099,2016-05-19T15:06:32
19889078,Dog Senior Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,SADIE,15014,2099,2016-05-19T15:09:20
19889079,Dog Senior Lifetime Neutered Male,BOSTON TERRIER,BRINDLE,JACK,15047,2099,2016-05-19T15:11:13
19889080,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,WHITE/BLACK,MADDIE,15146,2099,2016-05-19T15:13:30
19889081,Dog Lifetime Neutered Male,PUG,TAN,PATRICK,15129,2099,2016-05-19T15:40:04
19889082,Dog Lifetime Neutered Male,PAPILLON,MULTI,SKY,15102,2099,2016-05-19T15:43:49
19889083,Dog Lifetime Spayed Female,TERRIER,WHITE/BLACK/BROWN,JANE RUSSELL,15239,2099,2016-05-19T16:13:42
19889084,Dog Lifetime Spayed Female,LAB MIX,BLACK,SADIE,15238,2099,2015-02-05T12:25:58
19889085,Dog Lifetime Neutered Male,SCHNAUZER MIN,WHITE/BROWN,OSCAR,15068,2099,2015-02-05T12:25:59
19889086,Dog Senior Lifetime Neutered Male,COCKER SPANIEL MIX,BLACK,BUDDY,15108,2099,2015-02-09T08:45:03
19889087,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,JUNIOR,15090,2099,2015-02-05T12:26:01
19889088,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,ANNA,15239,2099,2015-02-05T12:26:01
19889089,Dog Lifetime Spayed Female,MIXED,RED,FOXY,15024,2099,2015-02-05T12:26:02
19889090,Dog Lifetime Male,SHETLAND SHEEPDOG,TRI-COLOR,MARIO,15243,2099,2015-02-05T12:26:03
19889091,Dog Lifetime Neutered Male,CHIHUAHUA MIX,TRI-COLOR,LOKI,15216,2099,2015-02-05T12:26:03
19889092,Dog Lifetime Spayed Female,ENG BULLDOG,WHITE/BROWN,BAILEY,15237,2099,2015-02-05T12:26:04
19889093,Dog Lifetime Neutered Male,HAVANESE,FAWN,PEAK,15090,2099,2015-02-05T12:26:05
19889094,Dog Lifetime Spayed Female,YORKSHIRE TERR MIX,BLACK,MILA,15144,2099,2015-02-05T12:26:05
19889095,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,SAM,15237,2099,2015-02-05T12:50:44
19889096,Dog Lifetime Neutered Male,TREE WALK COONHOUND,TRI-COLOR,HENRY,15235,2099,2015-02-05T12:50:45
19889097,Dog Lifetime Neutered Male,GER SHEPHERD MIX,BLACK,WAGS,15209,2099,2015-02-05T12:50:45
19889098,Dog Lifetime Duplicate,GER SHEPHERD,MULTI,TIMBER,15037,2099,2015-02-06T15:46:14
19889099,Dog Lifetime Spayed Female,MALTESE,WHITE/TAN,NANO,15106,2099,2015-02-06T15:55:29
19889100,Dog Senior Lifetime Spayed Female,POODLE STANDARD,SPOTTED,PARIS,15237,2099,2015-02-06T16:02:49
19889101,Dog Senior Lifetime Neutered Male,SHIH TZU,WHITE/BLACK/BROWN,SAMMY,15147,2099,2015-02-09T10:23:58
19889102,Dog Senior Lifetime Neutered Male,MIXED,BLACK,SHADOW,15065,2099,2015-02-09T10:23:59
19889103,Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN,TANNER,15229,2099,2015-02-09T10:24:00
19889104,Dog Lifetime Spayed Female,BOXER,BRINDLE,LEELA OLLIE,15205,2099,2015-02-09T10:24:00
19889105,Dog Lifetime Spayed Female,YORKSHIRE TERRIER,BLACK/GOLD,BABY GIRL,15223,2099,2015-02-09T10:24:01
19889106,Dog Lifetime Neutered Male,DOBERMAN PINSCHER,BLACK,ROLLO,15205,2099,2015-02-09T10:24:02
19889107,Dog Lifetime Spayed Female,MIXED,BLACK,ROSIE,15237,2099,2015-02-09T10:24:03
19889108,Dog Lifetime Spayed Female,ROTTWEILER,BLACK/TAN,DAKOTA,15215,2099,2015-02-09T10:24:03
19889109,Dog Lifetime Neutered Male,MIXED,BLACK,BUDDY,15147,2099,2015-02-09T10:17:29
19889110,Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,MORGAN,15122,2099,2015-02-09T10:24:04
19889111,Dog Senior Lifetime Neutered Male,PEEKAPOO,WHITE/BLACK,CHAUNCEY,15025,2099,2015-02-09T10:24:05
19889112,Dog Lifetime Neutered Male,MIXED,BRINDLE,MAX,15025,2099,2015-02-09T11:40:26
19889113,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,LUCY,15090,2099,2015-02-10T12:52:20
19889114,Dog Lifetime Male,LABRADOR RETRIEVER,BLACK,NEEKO,15071,2099,2015-02-10T09:31:26
19889115,Dog Lifetime Neutered Male,MIXED,BROWN,COOPER,15214,2099,2015-02-10T12:52:33
19889116,Dog Lifetime Spayed Female,MIXED,BRINDLE,NIKKI,15147,2099,2015-02-10T12:52:35
19889117,Dog Lifetime Neutered Male,POODLE MIN,CREAM,JASPER,15241,2099,2015-02-10T12:52:36
19889118,Dog Lifetime Neutered Male,POODLE MIN,APRICOT,MOMO,15241,2099,2015-02-10T12:52:36
19889119,Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/RED,JAX,15120,2099,2015-02-10T16:10:33
19889120,Dog Lifetime Spayed Female,AM PITT BULL MIX,BRINDLE,DIAMOND,15227,2099,2015-02-10T16:10:34
19889121,Dog Lifetime Spayed Female,TERRIER MIX,BROWN,GIDGET,15144,2099,2015-02-10T16:10:35
19889122,Dog Lifetime Neutered Male,PARSON RUSSELL TERR,WHITE,LOKI,15235,2099,2015-02-10T16:10:35
19889123,Dog Lifetime Spayed Female,SIB HUSKY,WHITE/BLACK,PHOEBE,15223,2099,2015-02-10T16:10:36
19889124,Dog Lifetime Spayed Female,YORKSHIRE TERR MIX,SPOTTED,FLORENCE,15241,2099,2015-02-10T16:10:37
19889125,Dog Lifetime Neutered Male,BEAGLE,WHITE/BROWN,TRUMAN,15236,2099,2015-02-10T16:10:38
19889126,Dog Senior Lifetime Neutered Male,BEAGLE MIX,WHITE/BLACK/BROWN,PONCHO,15120,2099,2015-02-10T16:10:38
19889127,Dog Lifetime Spayed Female,GOLDENDOODLE,WHITE,MAGGIE,15143,2099,2015-02-10T16:10:39
19889128,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,BROWN,ZOE,15227,2099,2015-02-10T16:10:40
19889129,Dog Lifetime Spayed Female,SFT COAT WHEAT TERR,BROWN,MAGGIE,15108,2099,2015-02-10T16:10:41
19889130,Dog Lifetime Neutered Male,MIXED,BLACK,MAX,15146,2099,2015-02-10T16:10:41
19889131,Dog Lifetime Spayed Female,TAG,BLACK,AURORA,15137,2099,2015-02-10T16:10:42
19889132,Dog Lifetime Neutered Male,KOOIKERHONDJE,WHITE/BROWN,BRISTOW,15108,2099,2015-02-10T16:10:43
19889133,Dog Lifetime Spayed Female,GER SHORTHAIR POINT,WHITE/BLACK,KIMBER,15218,2099,2015-02-10T16:10:43
19889134,Dog Lifetime Spayed Female,TAG,BROWN,GINGER,15221,2099,2015-02-10T16:10:44
19889135,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BLACK,SALVO,15025,2099,2015-02-10T16:10:46
19889136,Dog Lifetime Spayed Female,LAB MIX,BLACK,STELLA ROSE,15131,2099,2015-02-10T16:10:47
19889137,Dog Senior Lifetime Neutered Male,BISHON FRISE MIX,WHITE/RED,POSCO,15146,2099,2015-02-10T16:10:47
19889138,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,BENTLEY,15146,2099,2015-02-10T16:10:48
19889139,Dog Lifetime Spayed Female,BLUETICK COONHOUND,WHITE/BLACK/BROWN,DIXIE,15102,2099,2015-02-10T16:10:50
19889140,Dog Senior Lifetime Neutered Male,SHIH TZU,SPOTTED,THEODORE,15108,2099,2015-02-10T16:10:51
19889141,Dog Senior Lifetime Neutered Male,LHASA APSO,WHITE/BLACK,OLIVER,15108,2099,2015-02-10T16:10:51
19889142,Dog Lifetime Neutered Male,SHIH TZU MIX,WHITE/BLACK,BODIE,15228,2099,2015-02-10T16:10:52
19889143,Dog Lifetime Neutered Male,YORKSHIRE TERR MIX,BLONDE,CHARLIE,15238,2099,2015-02-10T16:10:53
19889144,Dog Senior Lifetime Spayed Female,LABRADOODLE,TAN,NICO,15209,2099,2015-02-10T16:10:53
19889145,Dog Lifetime Neutered Male,MIXED,BLACK,KITO,15102,2099,2015-02-10T16:10:54
19889146,Dog Lifetime Neutered Male,PARSON RUSSELL TERR,WHITE/BROWN,JACK,15068,2099,2015-02-10T16:10:55
19889147,Dog Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,BRANDY,15146,2099,2015-02-10T16:10:55
19889148,Dog Lifetime Spayed Female,CHIHUAHUA,BROWN,LADY,15044,2099,2015-02-10T16:10:56
19889149,Dog Lifetime Neutered Male,MORKIE,BROWN,BILBO,15102,2099,2016-05-19T16:21:40
19889150,Dog Lifetime Spayed Female,GOLDENDOODLE,BLUE,SADIE,15084,2099,2016-05-20T10:39:31
19889151,Dog Senior Lifetime Neutered Male,SHIH TZU,TAN,SIR GALAHAD,15209,2099,2016-05-20T10:39:32
19889152,Dog Senior Lifetime Neutered Male,SHIH TZU,WHITE/BLACK,ARTHUR SHERBIN,15209,2099,2016-05-20T10:39:32
19889153,Dog Lifetime Male,GOLDEN RETRIEVER,GOLD,JEDI,15235,2099,2016-05-20T12:32:28
19889154,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,MURPHY,15136,2099,2016-05-23T08:48:38
19889155,Dog Lifetime Male,GER SHORTHAIR POINT,WHITE/LIVER,SAMSON,15108,2099,2016-05-20T16:15:51
19889156,Dog Senior Lifetime Spayed Female,MIXED,GREY,ABIGAIL,15234,2099,2016-05-23T10:37:55
19889157,Dog Senior Lifetime Neutered Male,MIN PINSCHER,BLACK/BROWN,RICO,15024,2099,2016-05-23T11:29:41
19889158,Dog Lifetime Neutered Male,LAB MIX,WHITE/TAN,DUKE,15116,2099,2016-05-23T11:29:42
19889159,Dog Lifetime Neutered Male,GOLDEN RETRIEVER,BROWN,HINES,15090,2099,2016-05-23T11:03:27
19889160,Dog Lifetime Spayed Female,GER SHORTHAIR POINT,LIVER,SCOUT,15044,2099,2016-05-23T12:30:21
19889161,Dog Lifetime Spayed Female,BORD COLLIE,WHITE/BLACK/BROWN,MEG,15237,2099,2016-05-23T12:46:30
19889162,Dog Lifetime Neutered Male,JACK RUSSEL TERRIER,WHITE/RED,BRADY,15017,2099,2016-05-23T14:38:29
19889163,Dog Lifetime Neutered Male,SHIH TZU,BLACK,CHANCE,15235,2099,2016-05-23T15:09:40
19889164,Dog Senior Lifetime Neutered Male,YORKSHIRE TERRIER,BLONDE,PEEWEE,15235,2099,2016-05-24T11:14:15
19889165,Dog Lifetime Male,BERNESE MTN DOG,WHITE/BLACK/BROWN,ATLAS,15214,2099,2016-05-24T15:06:14
19889166,Dog Lifetime Spayed Female,SIB HUSKY,WHITE/BROWN,DEKODA,15209,2099,2016-05-24T15:13:37
19889167,Dog Lifetime Spayed Female,ALAS MALAMUTE,WHITE/BLACK,NARUYA,15106,2099,2016-05-25T11:03:59
19889168,Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/TAN,BUGSY,15227,2099,2016-05-25T11:22:09
19889169,Dog Lifetime Spayed Female,MIXED,BROWN,HALLEY,15229,2099,2016-05-25T12:45:32
19889170,Dog Lifetime Neutered Male,SHETLAND SHEEPDOG,SABLE/WHITE,BENNETT,15108,2099,2016-05-26T09:20:54
19889171,Dog Lifetime Spayed Female,GER SHEPHERD,SABLE,MAGGIE,15223,2099,2016-05-26T09:41:53
19889172,Dog Lifetime Neutered Male,AUS SHEPHERD,BLUE,MAXIMUS,15044,2099,2016-05-26T10:49:10
19889173,Dog Lifetime Spayed Female,LAB MIX,BLACK,PEPPER JACK CARROLL,15147,2099,2016-05-27T09:05:14
19889174,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,REMMI,15236,2099,2016-05-26T10:49:11
19889175,Dog Senior Lifetime Neutered Male,CHIHUAHUA MIX,WHITE,BOLT,15037,2099,2016-05-27T09:05:15
19889176,Dog Inter County Transfer - Lifetime,JACK RUSSEL TERRIER,WHITE/BLACK/BROWN,BOLT,15037,2099,2016-06-16T10:35:13
19889177,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,LUCY,15044,2099,2016-05-26T12:01:08
19889178,Dog Lifetime Neutered Male,BOXER,WHITE/BROWN,REX,15236,2099,2016-05-26T13:24:57
19889179,Dog Senior Lifetime Spayed Female,AM PITT BULL MIX,BLACK/BRINDLE,MOLLI,15236,2099,2016-05-26T16:18:48
19889180,Dog Lifetime Spayed Female,CHINESE CRESTED,WHITE/BLACK/BROWN,GINGER,15235,2099,2016-05-26T16:18:48
19889181,Dog Lifetime Neutered Male,SIB HUSKY,WHITE/BLACK,NICKY,15227,2099,2016-05-26T16:18:49
19889182,Dog Lifetime Neutered Male,BLUE HEELER,BLACK/GREY,DEXTE,15227,2099,2016-05-26T16:18:49
19889183,Dog Lifetime Spayed Female,GER SHORTHAIR POINT,WHITE/BROWN,BERTIE,15143,2099,2016-05-26T16:18:50
19889184,Dog Lifetime Spayed Female,JACK RUSSEL TERRIER,SPOTTED,JOVIE,15108,2099,2016-05-26T16:18:50
19889185,Dog Lifetime Neutered Male,TERRIER MIX,BLACK/BROWN,CODY,15236,2099,2016-05-26T16:18:51
19889186,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,DAISY,15037,2099,2016-05-26T16:18:51
19889187,Dog Lifetime Male,MIN PINSCHER,BLACK/BROWN,TERIYAKI,15221,2099,2016-05-27T10:56:07
19889188,Dog Lifetime Neutered Male,LAB MIX,BLACK,BEAR,15065,2099,2016-05-27T10:56:09
19889189,Dog Lifetime Neutered Male,MALTI-POO,BLACK,GIZMO,15101,2099,2016-06-01T08:46:16
19889190,Dog Senior Lifetime Neutered Male,MALTI-POO,BLACK,GIZMO,15101,2099,2016-06-01T08:46:16
19889191,Dog Lifetime Neutered Male,LABRADOODLE,APRICOT,ZIGGY,15221,2099,2016-05-31T11:20:28
19889192,Dog Lifetime Duplicate,LHASA APSO,BROWN,SOPHIA,15202,2099,2016-05-31T13:04:23
19889193,Dog Lifetime Spayed Female,CHIHUAHUA,BLUE/TAN,KILA,15116,2099,2016-05-31T15:45:24
19889194,Dog Lifetime Neutered Male,BICHON FRISE,WHITE,LENNY,15116,2099,2016-05-31T15:56:09
19889195,Dog Lifetime Neutered Male,BICHON FRISE,WHITE/APRICOT,SQUIGGY,15116,2099,2016-05-31T15:56:09
19889196,Dog Lifetime Spayed Female,COCKER SPANIEL,MERLE,BELLE,15106,2099,2016-06-01T10:19:33
19889197,Dog Lifetime Spayed Female,BOXER,WHITE,GUINNESS,15202,2099,2016-06-01T10:19:34
19889198,Dog Lifetime Spayed Female,AM PITT BULL MIX,WHITE/TAN,PATSY,15202,2099,2016-06-01T10:23:23
19889199,Dog Lifetime Neutered Male,LAB MIX,WHITE/BLACK,CODY,15237,2099,2016-06-01T10:30:01
19889200,Dog Lifetime Spayed Female,BASSET HOUND,WHITE/RED,STELLA,15220,2099,2016-06-01T12:44:15
19889201,Dog Lifetime Neutered Male,BASSET HOUND,WHITE/RED,TANNER,15122,2099,2016-06-01T13:23:00
19889202,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,RED,REMY,15220,2099,2016-06-02T08:49:08
19889203,Dog Lifetime Duplicate,LABRADOR RETRIEVER,BROWN,REESY,15131,2099,2016-06-01T14:26:28
19889204,Dog Senior Lifetime Neutered Male,SHIH TZU,WHITE/BROWN,OREO,15215,2099,2016-06-02T08:49:11
19889205,Dog Lifetime Spayed Female,GER SHEPHERD MIX,BROWN,SHANDY,15017,2099,2016-06-01T15:29:55
19889206,Dog Lifetime Spayed Female,BELG SHEEPDOG,BLACK,TERRA,15235,2099,2016-06-01T16:18:25
19889207,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,CHOCOLATE,BEAR,15238,2099,2016-06-01T16:18:25
19889208,Dog Lifetime Neutered Male,YORKSHIRE TERR MIX,WHITE/BLACK,GUNNER,15046,2099,2016-06-01T16:18:26
19889209,Dog Lifetime Male,SFT COAT WHEAT TERR,BROWN,KOBE,15101,2099,2016-06-02T12:08:40
19889210,Dog Senior Lifetime Neutered Male,SHIH TZU MIX,WHITE/BLACK,SAMMIE,15227,2099,2016-06-02T14:28:21
19889211,Dog Lifetime Neutered Male,GREAT DANE,WHITE,LEO,15108,2099,2016-06-06T09:36:59
19889212,Dog Lifetime Spayed Female,AIREDALE TERRIER,WHITE/BLACK,LIBERTY,15227,2099,2016-06-03T12:07:21
19889213,Dog Senior Lifetime Spayed Female,SHIH TZU,WHITE/BROWN,KHLOE,15108,2099,2016-06-03T12:07:21
19889214,Dog Lifetime Neutered Male,CHIHUAHUA,FAWN,ACHILLES,15108,2099,2016-06-03T13:35:34
19889215,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,KHLOE,15332,2099,2016-06-03T15:44:04
19889216,Dog Lifetime Neutered Male,ENG BULLDOG,BROWN,BENTLEY,15238,2099,2016-06-03T15:44:04
19889217,Dog Lifetime Neutered Male,CHIHUAHUA,WHITE/BLACK,OCSAR,15237,2099,2016-06-03T14:02:21
19889218,Dog Lifetime Spayed Female,TERRIER MIX,BROWN,SKIE,15132,2099,2016-06-03T15:44:05
19889219,Dog Lifetime Spayed Female,BOXER,BRINDLE,SCOUT,15205,2099,2016-06-03T15:44:05
19889220,Dog Lifetime Neutered Male,SHIH TZU MIX,BROWN,LEO SABOL,16046,2099,2016-06-03T15:44:06
19889221,Dog Lifetime Neutered Male,CHIHUAHUA,WHITE/TAN,ROCCO,15237,2099,2016-06-03T15:18:19
19889222,Dog Lifetime Neutered Male,CHIHUAHUA,WHITE/TAN,ROCCO,15237,2099,2016-06-03T15:02:32
19889223,Dog Lifetime Spayed Female,MIXED,WHITE/BRINDLE,OPHELIA,15101,2099,2016-06-03T15:44:06
19889224,Dog Lifetime Spayed Female,AM PIT BULL TERRIER,GREY,GRACI MACI,15045,2099,2016-06-03T15:23:40
19889225,Dog Lifetime Spayed Female,ROTTWEILER MIX,BLACK/BROWN,HALEY,15147,2099,2016-06-03T15:36:00
19889226,Dog Lifetime Neutered Male,BOXER MIX,WHITE/BROWN,BARNUM,15133,2099,2016-06-03T15:59:45
19889227,Dog Lifetime Spayed Female,GOLDENDOODLE,WHITE,PIXIE,15205,2099,2016-06-06T11:20:11
19889228,Dog Lifetime Duplicate,LABRADOODLE,WHITE,COSMO,15236,2099,2016-06-06T11:07:49
19889229,Dog Senior Lifetime Spayed Female,BOXER,BRINDLE,GRETA,15086,2099,2016-06-06T13:51:47
19889230,Dog Lifetime Female,LABRADOR RETRIEVER,BROWN,ABBIE,15135,2099,2016-06-07T08:46:08
19889231,Dog Lifetime Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,RYDER,15147,2099,2016-06-06T15:02:57
19889232,Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,OZZIE,15228,2099,2016-06-06T14:40:17
19889233,Dog Lifetime Duplicate,SAMOYED,WHITE,SASHA,15238,2099,2016-06-06T15:24:28
19889234,Dog Lifetime Duplicate,AM PITT BULL MIX,BLACK WITH WHITE,GAR,15037,2099,2016-06-07T09:41:25
19889235,Dog Lifetime Male,SAMOYED,WHITE,MAX,15147,2099,2016-06-07T09:46:23
19889236,Dog Lifetime Duplicate,SHETLAND SHEEPDOG,WHITE/BLACK/BROWN,BLU,15144,2099,2016-06-07T10:33:04
19889237,Dog Senior Lifetime Spayed Female,SILKY TERRIER,BLACK/BROWN,ATHENA,15101,2099,2016-06-07T11:13:14
19889238,Dog Lifetime Spayed Female,SHIH TZU,WHITE/TAN,KALLIE,15108,2099,2016-06-07T11:20:25
19889239,Dog Lifetime Duplicate,PUGGLE,BLACK/BROWN,BELLE,15227,2099,2016-06-07T12:31:50
19889240,Dog Senior Lifetime Spayed Female,MIXED,BLACK/BROWN,ABBIE,15116,2099,2016-06-07T12:49:54
19889241,Dog Lifetime Neutered Male,POODLE STANDARD,WHITE,HANA,15143,2099,2016-06-07T13:07:46
19889242,Dog Lifetime Neutered Male,POODLE STANDARD,BLACK,TUCKET,15143,2099,2016-06-07T13:07:46
19889243,Dog Lifetime Spayed Female,PUG,WHITE/BLACK/BROWN,COOKIE KLAICH,15143,2099,2016-06-07T13:15:46
19889244,Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,AVA,15122,2099,2016-06-07T13:21:16
19889245,Dog Lifetime Spayed Female,POMERANIAN MIX,MERLE,EVEE,15037,2099,2016-06-07T14:53:54
19889246,Dog Senior Lifetime Neutered Male,MIXED,WHITE/TAN,ROOFUS,15235,2099,2016-06-07T15:47:19
19889247,Dog Lifetime Spayed Female,SHETLAND SHEEPDOG,BLACK WITH WHITE,SUZIE,15102,2099,2016-06-08T11:13:59
19889248,Dog Senior Lifetime Female,POODLE STANDARD,WHITE,ASPEN,15017,2099,2016-06-08T11:13:59
19889249,Dog Lifetime Neutered Male,GER SHORTHAIR POINT,WHITE/BLACK,TUCKER,15227,2099,2016-06-08T11:14:00
19889250,Dog Lifetime Neutered Male,POMERANIAN,RED,TODD,15227,2099,2016-06-08T11:14:00
19889251,Dog Lifetime Neutered Male,BOXER,BRINDLE,MACK,15236,2099,2016-06-08T12:09:20
19889252,Dog Lifetime Spayed Female,JACK RUSSEL TERRIER,WHITE/BROWN,PIPPA,15071,2099,2016-06-09T06:43:46
19889253,Dog Lifetime Spayed Female,PUDELPOINTER,BROWN,RUBY,15044,2099,2016-06-09T06:48:17
19889254,Dog Lifetime Neutered Male,MIXED,SPOTTED,NEMO,15237,2099,2016-06-09T06:53:18
19889255,Dog Lifetime Spayed Female,LABRADOODLE,RED,MATILDA,15034,2099,2016-06-09T06:58:27
19889256,Dog Lifetime Duplicate,MIXED,BROWN,SADIE,15102,2099,2016-06-09T10:54:52
19889257,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,WHITE,ROXIE,15237,2099,2016-06-09T14:28:59
19889258,Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLONDE,SUGAR,15241,2099,2016-06-09T14:34:27
19889259,Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,HAPPYTAILS COURAGE I,15223,2099,2016-06-09T14:40:57
19889260,Dog Senior Lifetime Spayed Female,MIXED,WHITE,MONTANA,15132,2099,2016-06-09T15:32:40
19889261,Dog Lifetime Spayed Female,AUS SHEPHERD,BLACK,SOPHIE,15143,2099,2016-06-09T16:07:55
19889262,Dog Lifetime Spayed Female,MORKIE,BLACK/TAN,LEXI,15236,2099,2016-06-09T16:21:26
19889263,Dog Lifetime Spayed Female,MORKIE,SPOTTED,MILEY,15227,2099,2016-06-13T08:54:22
19889264,Dog Lifetime Neutered Male,PUG,BROWN,BEANS,15227,2099,2016-06-13T08:54:22
